ID,month,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,Crop,class
ID_Z2Z6ME_Apr,Apr,2628.6667,2299.307,2227.842,1920.6628,2299.6355,4057.5283,4910.0967,4593.307,5382.406,1424.9623,3401.9985,2104.5813,Palm,2
ID_Yom011_Apr,Apr,2609.8704,2282.3599,2226.6785,1884.4591,2310.2441,4281.984,5239.476,4881.3247,5732.39,1429.1776,3460.2085,2084.41,Palm,2
ID_8aIaga_Apr,Apr,4000.7266,3926.4065,3808.1323,3788.0435,3844.1235,4716.9106,5399.2114,5043.4575,5668.66,1636.1984,4326.575,3327.8052,Rubber,3
ID_P7xJ7N_Apr,Apr,2312.6467,2015.0859,1974.5844,1647.1608,2044.3188,3744.571,4488.71,4271.454,4964.77,1376.7522,3301.0537,1976.3015,Rubber,3
ID_YjIq8n_Apr,Apr,2781.2961,2491.905,2402.7825,2152.1865,2484.541,3943.7693,4761.1465,4478.5156,5166.58,1696.6859,3468.0032,2430.9905,Rubber,3
ID_AmRLdQ_Apr,Apr,2386.0945,2051.2715,1960.0869,1609.3053,1989.7732,3575.5085,4292.6333,4030.1099,4684.558,1362.4321,2770.0972,1714.1061,Rubber,3
ID_hKtswt_Apr,Apr,3371.3423,3001.183,2888.3604,2726.1814,2994.94,4225.683,4911.3486,4571.4385,5262.3843,2209.1438,3717.2852,3043.6067,Rubber,3
ID_eeq5PW_Apr,Apr,2383.9365,2070.1262,1935.8766,1616.0208,1878.8508,3350.2522,4215.594,3915.3652,4507.983,1301.907,2512.5579,1591.8973,Rubber,3
ID_9yTNoW_Apr,Apr,2292.684,2001.6505,1945.6237,1630.0834,2030.4459,3534.74,4376.7295,4123.7476,4828.5347,1358.3745,2974.5159,1813.0143,Rubber,3
ID_Hh49nW_Apr,Apr,2443.3262,2120.5645,2008.9672,1694.7687,2008.6028,4116.3794,5140.552,4757.7466,5572.056,1395.2462,3101.092,1801.5693,Rubber,3
ID_qieRtz_Apr,Apr,3068.7686,2721.9917,2629.7007,2440.6885,2692.7927,3980.1038,4642.3433,4312.9077,5001.9795,1651.4816,3564.6296,2521.214,Palm,2
ID_FRKa0Z_Apr,Apr,2769.9023,2574.5366,2494.136,2285.6414,2504.6133,3662.4675,4390.6157,4094.9023,4746.21,1364.1849,3349.7373,2349.584,Rubber,3
ID_RLQjws_Apr,Apr,3421.2153,3014.4956,2896.9224,2758.0234,2983.1038,4106.3193,4711.3374,4374.4253,5007.086,2263.414,3601.7397,2922.6462,Rubber,3
ID_jWzODy_Apr,Apr,2833.4287,2629.2114,2534.4375,2325.8486,2548.7793,3788.0728,4558.5195,4246.152,4910.104,1382.2026,3349.0815,2408.938,Rubber,3
ID_uCyHeY_Apr,Apr,3435.1946,3226.141,3106.8206,2979.3953,3118.39,4203.312,4793.99,4465.255,5103.705,1562.7274,3775.636,2689.1646,Rubber,3
ID_v0PMsb_Apr,Apr,2299.1604,2009.9673,1966.9885,1622.2314,2026.799,3823.0422,4636.6953,4341.162,5098.595,1394.3726,3193.1443,1896.93,Rubber,3
ID_R3dHys_Apr,Apr,2351.278,2044.521,1998.3295,1650.0585,2023.785,3866.412,4841.2827,4545.5796,5285.74,1379.587,3113.7063,1870.5886,Rubber,3
ID_HQFIns_Apr,Apr,2557.6533,2262.9412,2201.6062,1852.7723,2260.8635,3964.3499,4775.208,4488.8726,5226.181,1426.0723,3181.6965,1943.7562,Palm,2
ID_fVDKvS_Apr,Apr,3157.4434,2969.9473,2817.3652,2660.6814,2772.592,3721.1338,4375.99,4074.665,4612.6626,1425.8558,3219.7505,2414.5466,Rubber,3
ID_EbXCiX_Apr,Apr,2500.579,2173.905,2019.799,1754.6716,1956.915,2983.309,3479.832,3254.251,3714.85,1328.4248,2345.7954,1630.6521,Rubber,3
ID_Q71Wr5_Apr,Apr,2443.2798,2145.307,2089.2515,1733.0769,2157.446,4039.075,5127.5347,4806.2773,5622.8345,1401.8328,3226.707,1895.8777,Rubber,3
ID_fpuT8l_Apr,Apr,2640.9204,2297.8608,2235.985,1888.7493,2313.3887,4386.842,5402.0776,5028.184,5901.8267,1442.5847,3469.316,2079.9238,Rubber,3
ID_ZORSge_Apr,Apr,3647.4473,3558.0078,3417.2468,3245.9731,3390.3013,4735.9604,5483.8022,5151.758,5889.0474,1472.5078,4181.7715,2883.7825,Palm,2
ID_7weq1e_Apr,Apr,3794.147,3398.1025,3315.9458,3229.8843,3454.4639,4538.7026,5123.8877,4783.8306,5403.1597,2539.527,4000.8838,3201.178,Rubber,3
ID_9Gt9Ah_Apr,Apr,2377.9966,2073.9358,1976.0762,1645.98,1982.7244,3609.7673,4546.3394,4225.2847,4924.131,1335.1884,2843.3115,1731.3298,Rubber,3
ID_ZK60J9_Apr,Apr,2296.8376,2010.7208,1954.3629,1639.5636,2036.3944,3888.0227,4757.649,4489.9014,5253.558,1397.4148,3318.6975,1953.6805,Rubber,3
ID_xpiViJ_Apr,Apr,4652.1616,4401.678,4361.8745,4465.238,4524.218,5575.2954,6255.7563,5675.0586,6668.715,1685.6003,5443.3193,4083.7817,Rubber,3
ID_IUtedI_Apr,Apr,3848.6055,3601.3672,3469.503,3390.2107,3481.3967,4521.88,5141.8174,4759.4214,5478.9907,1545.206,4180.399,3185.7551,Palm,2
ID_6Q6Lbe_Apr,Apr,4884.9976,4583.33,4493.8545,4595.869,4569.865,5476.3247,6120.894,5531.2144,6474.916,1689.1354,4956.0024,3839.269,Palm,2
ID_E6GWsJ_Apr,Apr,4547.957,4357.412,4238.193,4287.686,4245.9053,5166.503,5809.6826,5320.0547,6153.3643,1524.9359,4886.0283,3713.9685,Palm,2
ID_lT710L_Apr,Apr,3453.4856,3109.0105,2975.3372,2823.4033,3035.1453,4138.496,4732.214,4435.826,5015.697,2293.2227,3597.6836,2867.4756,Rubber,3
ID_SyWFlp_Apr,Apr,2428.4407,2098.1487,2018.0884,1663.0461,2073.0413,3773.5525,4558.8687,4293.517,5007.9077,1396.519,3012.3018,1833.4983,Palm,2
ID_huTif0_Apr,Apr,2329.441,2025.7059,1980.4595,1610.9912,2050.6333,3883.5774,4751.068,4399.4004,5208.5483,1364.9604,3086.784,1830.0281,Rubber,3
ID_CtiGF9_Apr,Apr,3556.8892,3495.327,3322.546,3209.6487,3240.9182,4034.4258,4654.994,4423.4297,4870.9756,1466.5554,3563.5166,2679.4827,Rubber,3
ID_vSC6S0_Apr,Apr,3140.608,2838.4375,2719.0884,2519.8074,2791.1838,4086.5464,4793.292,4492.4897,5152.236,2036.6562,3534.7131,2771.5479,Rubber,3
ID_WbfzqP_Apr,Apr,2455.8376,2156.0112,2103.651,1749.4645,2172.1572,4005.5037,5063.452,4740.8525,5552.9946,1399.5856,3218.1973,1909.2014,Rubber,3
ID_awFz9P_Apr,Apr,2310.1914,2024.5452,1977.9996,1617.3876,2027.0127,4000.7913,5071.4893,4815.938,5527.1147,1414.9261,3095.398,1831.6459,Rubber,3
ID_juA1qu_Apr,Apr,2357.4602,2066.6729,2028.6512,1678.1611,2079.2239,3851.456,4753.672,4501.6714,5186.418,1389.9539,3093.606,1874.8289,Rubber,3
ID_fPsSH1_Apr,Apr,2864.6208,2530.977,2416.1423,2172.0583,2431.1104,3823.584,4543.948,4230.598,4927.7393,1400.9658,3281.0354,2197.2192,Palm,2
ID_vzQByY_Apr,Apr,4470.1494,4434.1016,4313.8633,4350.7983,4356.927,5133.979,5792.386,5406.4688,6044.4116,1737.0277,4583.715,3421.2114,Rubber,3
ID_B3cNSN_Apr,Apr,2970.8008,2871.9646,2743.5474,2486.411,2718.5183,4289.4824,5277.585,5002.63,5646.248,1469.4745,3683.9978,2385.434,Rubber,3
ID_WkqqpP_Apr,Apr,2373.4307,2094.9612,1971.895,1687.1769,1957.3994,3174.5808,3758.051,3537.8528,4064.1946,1410.9081,2632.2,1829.8773,Rubber,3
ID_AOXGtg_Apr,Apr,3876.3865,3622.949,3518.9226,3471.9102,3562.715,4569.527,5177.1772,4741.855,5521.1455,1536.8108,4292.562,3356.4683,Palm,2
ID_QEoo2M_Apr,Apr,3225.3232,3028.9377,2906.7231,2735.0007,2899.5305,4054.4597,4662.3276,4360.2344,4973.2285,1512.1711,3556.1719,2476.759,Palm,2
ID_O7zkIx_Apr,Apr,2417.84,2093.1914,2000.115,1661.2278,2032.7866,3687.769,4475.353,4200.0728,4903.571,1366.9176,2994.6558,1797.1412,Palm,2
ID_ruF5x8_Apr,Apr,2901.132,2607.5457,2418.9087,2190.5518,2305.0815,3188.8416,3660.3206,3417.66,3878.8447,1329.0468,2650.4827,1980.767,Palm,2
ID_Rggy9C_Apr,Apr,3404.058,3132.416,2964.4814,2823.0608,2897.044,3732.948,4214.7197,3924.5085,4458.1416,1421.0435,3317.4128,2559.1365,Rubber,3
ID_bODCIp_Apr,Apr,3713.7568,3536.6948,3453.382,3332.2961,3485.4395,4476.158,5089.209,4810.541,5420.486,1591.4398,3946.1934,2974.6055,Cocoa,1
ID_PNFDkc_Apr,Apr,2320.3503,2005.6029,1943.5552,1573.734,1994.8093,3960.0503,4896.64,4536.9253,5354.0273,1402.9512,3068.7048,1799.243,Rubber,3
ID_LU7Kds_Apr,Apr,2308.6045,1988.511,1789.8716,1526.7036,1619.4849,2292.7454,2677.7751,2485.5525,2786.1265,1185.2683,1702.5344,1283.4248,Rubber,3
ID_F3Q3sN_Apr,Apr,2729.3604,2384.5645,2307.7083,1989.2338,2379.4253,4295.9106,5252.4526,4892.4727,5755.1655,1449.168,3522.6587,2158.3406,Palm,2
ID_Y5cr2p_Apr,Apr,3511.774,3239.5457,3098.521,2961.0042,3088.3103,4208.164,4848.203,4498.357,5183.889,1487.2191,3788.1614,2838.3604,Palm,2
ID_X2umtM_Apr,Apr,3428.6228,3368.0227,3262.3853,3093.3406,3258.8838,4338.883,5026.263,4812.2153,5365.95,1522.8916,3905.6433,2806.9573,Rubber,3
ID_icW6Uh_Apr,Apr,2801.9373,2504.8333,2401.5845,2121.5728,2433.43,4038.1584,4855.5874,4532.708,5281.663,1430.9008,3401.967,2185.0012,Rubber,3
ID_U3zr1R_Apr,Apr,3606.685,3592.346,3415.9246,3295.6,3334.7346,4157.836,4763.0947,4539.607,4965.0713,1502.6385,3419.9546,2432.4214,Rubber,3
ID_FtJCeP_Apr,Apr,2792.7483,2459.2292,2314.9539,2050.5579,2276.5684,3536.6843,4181.904,3902.1257,4507.566,1369.7589,2907.7778,1960.4806,Palm,2
ID_z36ejC_Apr,Apr,2694.4763,2465.0454,2389.4053,2089.3406,2431.6243,4108.971,5080.523,4779.243,5561.914,1462.9658,3543.9885,2169.978,Rubber,3
ID_LNX1ie_Apr,Apr,2608.1118,2274.6768,2209.5503,1830.1007,2274.7417,4594.173,5739.8037,5344.6924,6274.4585,1466.3153,3521.6855,2054.469,Rubber,3
ID_ncIlJ6_Apr,Apr,2369.158,2097.4329,2048.464,1739.3722,2113.3132,3694.0012,4506.5947,4270.5146,4943.739,1382.7646,3198.6199,1969.4283,Rubber,3
ID_8eS7J4_Apr,Apr,2755.1282,2465.3164,2317.3142,2104.7124,2271.181,3117.8252,3635.9648,3425.6284,3906.8877,1346.7986,2824.3064,2020.4514,Cocoa,1
ID_PDhaFO_Apr,Apr,2999.7659,2856.3806,2774.5583,2530.2422,2835.966,4371.7734,5328.241,5016.4854,5781.2603,1490.9481,3866.6423,2571.5393,Rubber,3
ID_6XvTsk_Apr,Apr,2431.3313,2071.01,1967.371,1709.4541,1984.8108,3214.998,3814.3384,3503.531,4133.636,1460.093,2650.4563,1926.1849,Rubber,3
ID_gC36Yt_Apr,Apr,2415.8835,2139.3333,2032.193,1746.5582,2040.3402,3341.2246,3963.6768,3740.881,4292.428,1445.3225,2778.873,1911.4979,Rubber,3
ID_KpByEq_Apr,Apr,2901.6506,2698.2917,2552.0603,2299.742,2514.105,3700.17,4318.9595,4098.3667,4648.597,1389.9666,3160.1306,2203.137,Palm,2
ID_5xwTgS_Apr,Apr,3570.4495,3237.412,3126.4507,3009.311,3163.7231,4335.7285,5018.383,4621.381,5406.9937,1507.0504,4013.9497,2962.3557,Palm,2
ID_a24Tfj_Apr,Apr,2784.333,2462.669,2323.2957,2095.3079,2292.81,3364.5728,3900.2507,3633.3872,4184.188,1366.8862,2879.3406,2040.0996,Palm,2
ID_3fk0yO_Apr,Apr,5489.8203,5418.508,5384.8833,5623.265,5573.4575,6279.3867,6977.258,6403.7783,7268.9165,1981.8531,5444.2905,3976.9282,Rubber,3
ID_2kvnhJ_Apr,Apr,2394.2761,2077.9211,1995.8469,1642.4106,2004.2249,3962.3806,4891.844,4552.058,5342.9805,1402.105,3150.3003,1829.7401,Rubber,3
ID_6h8R7N_Apr,Apr,2306.655,2016.7816,1960.1508,1666.9166,2042.6521,3609.0076,4495.588,4217.3535,4932.534,1365.1853,3118.5645,1902.9135,Rubber,3
ID_AMdQaF_Apr,Apr,2260.0657,1957.0458,1851.7932,1538.1046,1819.3364,3325.5781,4032.4568,3771.525,4331.3467,1341.5491,2535.148,1641.4686,Rubber,3
ID_2WouGK_Apr,Apr,4051.0684,3753.0837,3696.0928,3677.5125,3818.0674,5010.7026,5709.4185,5212.8027,6113.7773,1586.611,4750.992,3477.345,Rubber,3
ID_YvRAtY_Apr,Apr,2283.0898,1985.2164,1923.7959,1563.1484,1973.7498,3821.278,4689.5938,4362.298,5131.7183,1378.5444,3053.8035,1793.168,Rubber,3
ID_UZA6l4_Apr,Apr,2523.1812,2217.5042,2141.3774,1815.7131,2194.6628,3903.572,4717.878,4416.073,5131.41,1456.3087,3113.5217,1912.2906,Rubber,3
ID_SujZk1_Apr,Apr,5527.9233,5636.184,5588.8057,5846.0137,5751.983,6617.4263,7269.7603,6753.353,7677.9395,1839.8446,6621.577,5112.5894,Palm,2
ID_FZgOzm_Apr,Apr,2906.1025,2576.2803,2533.5417,2314.9128,2627.1953,4317.634,5292.9624,4912.949,5718.672,1489.0469,3780.0696,2497.7483,Rubber,3
ID_Uvd35C_Apr,Apr,2448.3938,2158.524,2096.843,1802.6274,2148.1216,3834.1514,4797.586,4465.1133,5217.849,1378.5464,3220.4875,2003.8351,Rubber,3
ID_KxxarN_Apr,Apr,2916.9968,2673.7244,2609.3838,2401.8982,2670.2383,4082.9841,4953.547,4588.6934,5351.8164,1423.271,3588.3477,2569.0007,Rubber,3
ID_MZ18xG_Apr,Apr,4533.6196,4484.302,4325.9556,4270.299,4434.9033,5338.7207,5826.3413,5700.177,6044.7695,3077.018,4656.397,3575.1235,Rubber,3
ID_Yy1boF_Apr,Apr,3008.6802,2605.4407,2495.3672,2332.774,2552.034,3669.8093,4257.763,3925.0554,4539.971,1921.4625,3194.5664,2587.0376,Rubber,3
ID_JVBd9c_Apr,Apr,2738.9102,2493.8047,2335.8923,2071.3296,2270.3472,3417.182,4003.606,3789.818,4313.182,1344.323,2902.772,2023.9066,Palm,2
ID_ZYOWgd_Apr,Apr,2381.7366,2093.672,1968.7131,1684.7927,1928.5967,3355.6416,4043.7678,3745.855,4321.881,1437.2388,2621.4744,1823.9285,Rubber,3
ID_Zo61fq_Apr,Apr,3011.6387,2740.495,2606.646,2385.0996,2607.4543,3989.705,4732.9614,4409.3667,5113.6333,1424.8363,3454.7507,2360.0872,Palm,2
ID_P1F8cG_Apr,Apr,2387.9597,2091.84,2024.2507,1677.4702,2072.732,3858.1895,4875.292,4569.5884,5326.079,1370.8524,3148.7197,1867.3802,Rubber,3
ID_LcMvHd_Apr,Apr,4019.3733,3805.154,3682.661,3646.2476,3700.8267,4630.368,5186.3545,4767.803,5483.59,1552.935,4288.1978,3207.9324,Rubber,3
ID_atqJ17_Apr,Apr,2396.645,2082.9104,2001.0123,1648.5394,2011.501,3975.2441,4908.3184,4560.3125,5363.373,1403.0623,3179.2761,1843.674,Palm,2
ID_h8HIzm_Apr,Apr,2494.8306,2230.0374,2074.5503,1821.0696,2031.3522,3103.5972,3636.519,3435.8,3886.373,1460.6124,2614.0977,1933.6044,Rubber,3
ID_XyBJtL_Apr,Apr,2331.042,2031.9921,1937.5668,1610.808,1928.7759,3541.5635,4441.2266,4217.7983,4825.7803,1344.5422,2756.4524,1720.9551,Rubber,3
ID_V27BvJ_Apr,Apr,2973.2246,2676.8926,2575.1138,2366.6228,2584.545,3590.9558,4155.915,3924.6936,4484.4624,1417.2537,3214.96,2312.0405,Cocoa,1
ID_mcnHFG_Apr,Apr,2399.6106,2126.507,2041.1553,1745.7712,2073.033,3649.4182,4546.1997,4324.449,5001.7026,1421.9147,3069.2202,1895.7882,Palm,2
ID_mxUNlO_Apr,Apr,2571.2842,2281.0466,2180.485,1909.2334,2213.0105,3633.1626,4490.172,4236.915,4921.274,1336.0581,3332.7979,2065.8027,Palm,2
ID_0WZJ2d_Apr,Apr,3296.3684,3065.483,3026.1992,3005.8838,3172.0203,4083.174,4780.6387,4417.163,5192.295,1429.5294,4760.338,3478.2183,Palm,2
ID_fuskBz_Apr,Apr,5487.6206,5369.83,5381.202,5650.968,5631.455,6345.223,7087.038,6530.26,7491.4004,1859.03,6599.9385,5015.213,Palm,2
ID_Tj3yf2_Apr,Apr,3684.2678,3484.9546,3397.8413,3367.4575,3437.5312,4293.692,4920.156,4583.66,5210.9355,1517.5815,4208.4272,3281.0967,Palm,2
ID_N7q9Of_Apr,Apr,2387.5981,2113.1016,2019.1104,1744.2556,2047.1257,3722.136,4679.308,4423.0933,5115.2485,1423.9401,3070.0273,1864.3187,Palm,2
ID_KVIMUU_Apr,Apr,3827.1646,3853.7698,3696.974,3665.0476,3679.5466,4322.594,4762.3823,4614.8413,4971.5376,1706.0538,3957.0413,3063.3757,Palm,2
ID_lOV60H_Apr,Apr,2920.6162,2688.2402,2545.2822,2346.9312,2552.469,3638.3774,4372.1626,4164.5425,4768.862,1372.0673,3490.7935,2396.2852,Palm,2
ID_SRQrZk_Apr,Apr,2520.713,2205.5356,2086.505,1777.121,2053.1553,3649.6577,4669.247,4388.685,5071.6113,1339.0209,2944.9016,1777.2076,Palm,2
ID_sW0NLg_Apr,Apr,8034.264,7753.1265,7620.932,7981.7134,7869.2163,8239.783,8758.275,8089.2407,8962.104,3197.247,5719.4263,4112.5146,Palm,2
ID_0zh2Rt_Apr,Apr,2373.339,2061.2356,1881.6951,1651.7278,1776.4595,2567.3667,3031.1692,2837.544,3240.4714,1250.168,2129.1538,1491.1268,Palm,2
ID_7HHKIa_Apr,Apr,2648.967,2421.56,2327.121,2107.4487,2368.384,3702.7725,4495.657,4289.7314,4907.2227,1456.5856,3328.535,2197.1733,Palm,2
ID_3iwe46_Apr,Apr,2357.907,2067.5493,1885.9769,1645.9431,1777.8693,2549.1284,3004.3567,2835.1204,3199.246,1250.2338,2059.627,1485.7444,Palm,2
ID_szRfl3_Apr,Apr,5842.283,5988.3525,6028.518,6421.9243,6352.514,7020.539,7621.9854,7142.199,8048.7427,2219.8955,6708.0913,5048.076,Palm,2
ID_XMFuUD_Apr,Apr,2589.4548,2322.4014,2243.2102,1988.1826,2275.402,3776.8435,4669.026,4443.8706,5081.0547,1368.3126,3383.0242,2133.266,Palm,2
ID_0ZElUr_Apr,Apr,2508.258,2236.844,2144.732,1908.2495,2190.923,3534.6382,4316.1997,4107.2637,4753.2886,1404.2291,3251.6147,2070.7083,Palm,2
ID_daT3uk_Apr,Apr,3898.6206,3529.3164,3498.4788,3513.8223,3628.077,4696.112,5455.3047,4948.106,5835.5435,1642.4645,4327.397,3279.659,Palm,2
ID_9z9pT6_Apr,Apr,2476.287,2188.3418,2132.2727,1869.9803,2226.473,3691.1587,4552.595,4293.099,4998.642,1341.1903,3531.7798,2157.579,Palm,2
ID_fQuP88_Apr,Apr,2388.8982,2121.7646,1958.7444,1748.9424,1891.9258,2766.5945,3279.301,3084.535,3491.113,1275.2299,2349.1104,1625.173,Palm,2
ID_fdwyFZ_Apr,Apr,4578.9897,4287.82,4100.7573,4077.6104,4085.2524,4857.04,5514.1704,5097.1294,5750.693,1836.5815,4228.716,3157.6365,Palm,2
ID_vlL05b_Apr,Apr,2690.9724,2581.8755,2397.9617,2185.2275,2316.722,3136.9292,3624.6677,3556.271,3854.404,1396.4886,2758.1714,2005.5083,Palm,2
ID_GqlURm_Apr,Apr,2580.1765,2311.9177,2249.4263,2048.98,2320.5032,3524.9624,4251.7217,4044.509,4683.298,1316.3793,3749.2166,2503.6091,Palm,2
ID_8279wf_Apr,Apr,2746.335,2436.4902,2322.5698,2105.2334,2303.844,3215.7734,3811.6587,3531.8984,4078.977,1285.8759,3000.4475,2175.9812,Palm,2
ID_nQ568T_Apr,Apr,3134.6885,2976.7239,2897.2744,2816.4426,2969.8962,4052.7644,4724.409,4469.7773,5084.0913,1524.601,3966.016,2878.659,Palm,2
ID_j4OCpe_Apr,Apr,2582.3982,2291.6912,2224.5574,1998.6943,2303.4883,3807.9526,4683.739,4422.536,5136.8325,1456.9397,3450.7444,2191.4348,Palm,2
ID_HsS2mQ_Apr,Apr,3107.439,3028.6416,2951.6152,2896.891,3031.256,4064.7751,4711.955,4494.106,5061.8247,1509.602,4107.7524,2981.0593,Palm,2
ID_d58r8T_Apr,Apr,4499.2886,4292.254,4218.807,4218.0845,4302.5283,5401.0225,6121.935,5587.286,6540.2607,1599.7069,4590.7173,3306.405,Cocoa,1
ID_SypJE0_Apr,Apr,2542.957,2265.915,2202.847,2001.7827,2276.6924,3697.203,4500.246,4277.503,4912.31,1348.0673,3510.5864,2243.1672,Palm,2
ID_iSvRan_Apr,Apr,3289.2744,3047.2407,2922.7336,2795.4048,2957.5618,3966.0735,4703.7324,4433.7314,5103.054,1426.7401,3936.3745,2712.8079,Palm,2
ID_LSdF9s_Apr,Apr,7872.935,8079.9414,8131.869,8706.229,8560.197,8963.202,9501.221,8929.416,9855.851,2968.0295,6625.601,4787.0864,Palm,2
ID_MO9Ebn_Apr,Apr,2345.6724,2053.903,1969.2719,1687.2672,2015.6232,3559.7659,4449.8145,4200.5723,4879.205,1385.6221,3002.9343,1836.356,Palm,2
ID_7kM8vV_Apr,Apr,5805.854,5818.8237,5786.042,6077.9585,6050.682,6567.5522,7088.2676,6684.114,7391.2417,2371.9316,5934.2266,4570.325,Palm,2
ID_059i1w_Apr,Apr,2854.747,2606.9155,2440.797,2265.8796,2354.4126,3115.6455,3619.8335,3371.671,3814.747,1379.3649,2695.1003,2055.6902,Palm,2
ID_FVKjGF_Apr,Apr,7851.374,8230.409,8246.8545,8810.739,8593.549,9020.979,9595.673,9158.933,9922.941,2998.9988,7078.1055,5397.4526,Palm,2
ID_1B2yMt_Apr,Apr,2618.327,2428.1038,2252.6228,2054.5403,2183.7559,2981.069,3462.9912,3341.4402,3692.0154,1362.6448,2637.069,1925.867,Palm,2
ID_gcymDw_Apr,Apr,2406.7607,2121.337,2059.2307,1774.6652,2119.372,3555.8708,4326.3535,4116.071,4781.9863,1404.5194,3133.0115,1967.4983,Palm,2
ID_LZAWbs_Apr,Apr,7878.0264,8087.109,8103.3467,8667.98,8435.882,8785.874,9324.061,8800.099,9605.344,2901.8083,6461.734,4886.4517,Palm,2
ID_Dm1BmP_Apr,Apr,2577.9714,2249.1118,2112.461,1919.9585,2083.5598,2949.649,3474.8809,3237.131,3720.1558,1342.3641,2608.1387,1884.8873,Palm,2
ID_X1zOkh_Apr,Apr,2542.0015,2227.9714,2130.941,1807.528,2116.4788,3868.8823,4977.0356,4698.874,5449.606,1361.8021,3170.157,1874.1838,Palm,2
ID_2ph56u_Apr,Apr,3732.35,3394.5942,3167.0127,3052.3997,3059.2239,3737.9368,4309.2163,3944.3728,4500.115,1568.5577,3216.0208,2501.669,Palm,2
ID_y2WAU3_Apr,Apr,2448.6033,2150.148,2087.147,1784.6017,2151.589,3713.1704,4655.2344,4356.735,5110.1655,1335.6221,3435.2896,2080.6643,Palm,2
ID_HIvD9M_Apr,Apr,2473.7004,2170.213,2099.457,1836.694,2154.7825,3392.1614,4128.357,3852.857,4485.8516,1294.4225,3124.8604,2016.2887,Palm,2
ID_um7wJz_Apr,Apr,6047.609,6058.654,6083.8696,6470.574,6394.742,7060.432,7682.423,7160.475,8086.3315,2265.293,6685.106,5031.7393,Palm,2
ID_c8AYnK_Apr,Apr,2726.5554,2414.0178,2318.4712,2062.4675,2319.5752,3831.1414,4845.909,4535.478,5268.2764,1374.2909,3315.7305,2187.6177,Palm,2
ID_N5Rffd_Apr,Apr,5785.63,5836.518,5789.6865,6050.21,6008.8916,6509.827,7017.157,6656.23,7301.0273,2347.075,5688.1704,4271.341,Palm,2
ID_vYlR6Y_Apr,Apr,2973.622,2876.9995,2740.5867,2565.035,2730.7244,3869.8489,4570.238,4378.844,4924.844,1481.2772,3465.4824,2416.2195,Palm,2
ID_TXxEOP_Apr,Apr,2548.497,2345.955,2144.9785,1940.4368,2027.8585,2762.4294,3220.3794,3091.1064,3382.4668,1293.5563,2354.2983,1753.9335,Palm,2
ID_lKEIsp_Apr,Apr,3956.0576,3988.0005,3844.6372,3816.626,3785.458,4331.8467,4789.959,4659.491,4979.999,1703.9615,3733.5583,2820.6255,Palm,2
ID_DiTMKZ_Apr,Apr,2589.5312,2307.9854,2235.8328,1999.2407,2297.165,3602.7273,4351.6255,4152.7554,4772.7876,1343.393,3637.9558,2274.1821,Palm,2
ID_MYgQru_Apr,Apr,2982.9866,2722.9895,2605.3325,2476.6943,2628.6262,3510.2139,4031.8025,3810.3105,4319.7983,1459.7305,3295.6235,2416.3123,Palm,2
ID_ea0ovN_Apr,Apr,2359.067,2105.3242,2041.1411,1843.3191,2151.1404,3328.7593,3972.0918,3788.7363,4359.317,1353.885,3328.0527,2165.8174,Palm,2
ID_dqjIGF_Apr,Apr,3745.7861,3716.1057,3617.879,3578.358,3624.9673,4510.8726,5215.0337,4897.154,5516.307,1450.6578,4710.0005,3474.4949,Palm,2
ID_Ovba2k_Apr,Apr,3788.938,3497.1533,3437.517,3401.0059,3552.9392,4613.321,5445.7705,5048.736,5890.5537,1518.689,4563.9414,3242.3918,Palm,2
ID_TZtOIb_Apr,Apr,3389.0327,3141.681,3028.834,2952.7483,3076.4634,3939.6462,4509.8945,4214.2715,4793.37,1623.436,3632.7183,2832.6296,Palm,2
ID_ncQS3f_Apr,Apr,2533.833,2251.6873,2118.5742,1849.2263,2077.041,3462.312,4392.5483,4138.4497,4773.2915,1313.3011,2981.203,1904.5388,Palm,2
ID_qX12hF_Apr,Apr,2413.2095,2110.6736,2059.4082,1727.6144,2128.7847,3784.535,4764.3096,4470.4478,5241.48,1357.2161,3226.4346,1956.4125,Palm,2
ID_MVbwcd_Apr,Apr,2913.841,2666.6003,2595.169,2364.811,2634.352,3891.0815,4557.2725,4313.902,4960.591,1465.8777,3424.5796,2311.401,Cocoa,1
ID_gjWrri_Apr,Apr,2468.7961,2172.962,2007.6244,1759.409,1933.6539,2912.6643,3487.0093,3266.1387,3763.7974,1315.7032,2395.0347,1652.4144,Palm,2
ID_VQtRLq_Apr,Apr,2501.7139,2210.0027,2134.5103,1908.8428,2201.825,3482.9863,4281.484,4021.3853,4703.9204,1317.5302,3583.2576,2353.7595,Palm,2
ID_Q4Bq9K_Apr,Apr,2498.3857,2216.798,2159.807,1947.5756,2260.6958,3638.6724,4482.4385,4200.021,4890.558,1336.7786,3516.6233,2201.0168,Palm,2
ID_Jt6rAw_Apr,Apr,2397.9553,2137.7712,2062.1724,1827.514,2137.737,3416.4167,4126.2866,3945.7961,4556.5234,1388.9177,3330.0266,2118.1238,Palm,2
ID_Ac3CN0_Apr,Apr,2660.572,2438.7712,2341.0515,2117.6406,2373.5312,3673.3994,4442.5156,4236.3364,4845.7666,1453.5563,3274.7935,2172.4316,Palm,2
